FIPS,NAME,population,population_formatted,log_pop,quantile
20101,"Lane County, Kansas",1461,"1,461",3.1649473726218416,0.019553072625698324
20103,"Leavenworth County, Kansas",83123,"83,123",4.919726433684463,0.781812538795779
20105,"Lincoln County, Kansas",2923,"2,923",3.465977368285823,0.05772811918063315
20107,"Linn County, Kansas",9767,"9,767",3.9898056509368263,0.22408441961514589
20109,"Logan County, Kansas",2707,"2,707",3.4326486600131068,0.051210428305400374
20111,"Lyon County, Kansas",32186,"32,186",4.507680500010818,0.5611421477343265
20113,"McPherson County, Kansas",30205,"30,205",4.480093218058961,0.542209807572936
20115,"Marion County, Kansas",11754,"11,754",4.070222633460959,0.26412166356300437
20117,"Marshall County, Kansas",9993,"9,993",3.999739345106568,0.2302917442582247
20119,"Meade County, Kansas",3903,"3,903",3.591509808994654,0.07790192427063936
20121,"Miami County, Kansas",34938,"34,938",4.543310470747173,0.5837988826815642
20123,"Mitchell County, Kansas",5779,"5,779",3.761927838420529,0.122284295468653
20125,"Montgomery County, Kansas",30940,"30,940",4.490534345803676,0.5493482309124768
20127,"Morris County, Kansas",5340,"5,340",3.727622577969137,0.11080074487895716
20129,"Morton County, Kansas",2611,"2,611",3.4169731726030363,0.04903786468032278
20131,"Nemaha County, Kansas",10160,"10,160",4.006936451364293,0.23370577281191807
20133,"Neosho County, Kansas",15656,"15,656",4.194708551575123,0.3429546865301055
20135,"Ness County, Kansas",2653,"2,653",3.4239009185284166,0.05058969584109249
20137,"Norton County, Kansas",5359,"5,359",3.72916478969277,0.11204220980757294
20139,"Osage County, Kansas",15744,"15,744",4.197142664972563,0.34450651769087526
20141,"Osborne County, Kansas",3452,"3,452",3.5381965783494542,0.06797020484171322
20143,"Ottawa County, Kansas",5819,"5,819",3.7649229846498886,0.12352576039726877
20145,"Pawnee County, Kansas",6144,"6,144",3.788521887222473,0.13128491620111732
20147,"Phillips County, Kansas",4813,"4,813",3.682506085939011,0.09605834885164494
20149,"Pottawatomie County, Kansas",26204,"26,204",4.418384164038613,0.5015518311607697
20151,"Pratt County, Kansas",9127,"9,127",3.9603756314101584,0.20732464307883303
20153,"Rawlins County, Kansas",2516,"2,516",3.4008832155483626,0.04655493482309125
20155,"Reno County, Kansas",61553,"61,553",4.7892562801996235,0.7279639975170702
20157,"Republic County, Kansas",4646,"4,646",3.6671726724788685,0.09295468653010552
20159,"Rice County, Kansas",9350,"9,350",3.9708580569965024,0.2122905027932961
20161,"Riley County, Kansas",71946,"71,946",4.857012689716561,0.7597765363128491
20163,"Rooks County, Kansas",4813,"4,813",3.682506085939011,0.09605834885164494
20165,"Rush County, Kansas",2947,"2,947",3.469527479187014,0.05834885164494103
20167,"Russell County, Kansas",6679,"6,679",3.824776462475546,0.14338919925512103
20169,"Saline County, Kansas",53668,"53,668",4.729723503270491,0.7001862197392924
20171,"Scott County, Kansas",5027,"5,027",3.7013952690139202,0.10086902545003104
20173,"Sedgwick County, Kansas",528226,"528,226",5.722820596135055,0.957790192427064
20175,"Seward County, Kansas",21486,"21,486",4.332175783830423,0.44320297951582865
20177,"Shawnee County, Kansas",178025,"178,025",5.250483433948997,0.8808193668528864
20179,"Sheridan County, Kansas",2426,"2,426",3.385069776331935,0.0446927374301676
20181,"Sherman County, Kansas",5858,"5,858",3.767823498007517,0.12476722532588454
20183,"Smith County, Kansas",3552,"3,552",3.550595207489328,0.07014276846679081
20185,"Stafford County, Kansas",3978,"3,978",3.599773939146388,0.08007448789571694
20187,"Stanton County, Kansas",2038,"2,038",3.30941722577814,0.03227808814400993
20189,"Stevens County, Kansas",5162,"5,162",3.7129021250472225,0.10459342023587834
20191,"Sumner County, Kansas",22353,"22,353",4.349355246595203,0.4549968963376785
20193,"Thomas County, Kansas",7885,"7,885",3.8968567727372045,0.17535692116697704
20195,"Trego County, Kansas",2777,"2,777",3.4437322414015967,0.05245189323401614
20197,"Wabaunsee County, Kansas",7009,"7,009",3.8457180179666586,0.15083798882681565
20199,"Wallace County, Kansas",1417,"1,417",3.151676230847048,0.019242706393544383
20201,"Washington County, Kansas",5533,"5,533",3.7430391548049333,0.11514587212911236
20203,"Wichita County, Kansas",2091,"2,091",3.3205616801952367,0.03445065176908752
20205,"Wilson County, Kansas",8505,"8,505",3.9297253783780044,0.19025450031036623
20207,"Woodson County, Kansas",3109,"3,109",3.4927603890268375,0.05990068280571074
20209,"Wyandotte County, Kansas",167654,"167,654",5.224416509986903,0.8730602110490379
21001,"Adair County, Kentucky",19089,"19,089",4.280805928393667,0.40037243947858475
21003,"Allen County, Kentucky",21293,"21,293",4.328257249731236,0.4397889509621353
21005,"Anderson County, Kentucky",24353,"24,353",4.386570301700929,0.4767225325884544
21007,"Ballard County, Kentucky",7654,"7,654",3.88394519503428,0.1691495965238982
21009,"Barren County, Kentucky",44938,"44,938",4.652623404101937,0.6579764121663563
21011,"Bath County, Kentucky",12851,"12,851",4.1089707168794805,0.2892613283674736
21013,"Bell County, Kentucky",23509,"23,509",4.371252629124939,0.46989447548106766
21015,"Boone County, Kentucky",139841,"139,841",5.14563762655143,0.8519553072625698
21017,"Bourbon County, Kentucky",20240,"20,240",4.306231964874957,0.4227188081936685
21019,"Boyd County, Kentucky",47911,"47,911",4.680444300076152,0.6769087523277467
21021,"Boyle County, Kentucky",30941,"30,941",4.490548381790359,0.5496585971446306
21023,"Bracken County, Kentucky",8444,"8,444",3.9265996539070276,0.18901303538175046
21025,"Breathitt County, Kentucky",13276,"13,276",4.123099955255574,0.2957790192427064
21027,"Breckinridge County, Kentucky",20881,"20,881",4.319772091426363,0.43202979515828677
21029,"Bullitt County, Kentucky",84027,"84,027",4.924424026767072,0.7839851024208566
21031,"Butler County, Kentucky",12393,"12,393",4.09321149181366,0.2780881440099317
21033,"Caldwell County, Kentucky",12618,"12,618",4.101024940352695,0.2839851024208566
21035,"Calloway County, Kentucky",38224,"38,224",4.582347494084358,0.6145251396648045
21037,"Campbell County, Kentucky",93426,"93,426",4.97047240360133,0.7973308504034761
21039,"Carlisle County, Kentucky",4762,"4,762",3.6778805815115905,0.09528243327126008
21041,"Carroll County, Kentucky",10954,"10,954",4.039612381896724,0.24922408441961513
21043,"Carter County, Kentucky",26341,"26,341",4.420648745416556,0.5027932960893855
21045,"Casey County, Kentucky",15914,"15,914",4.201806642957022,0.3472998137802607
21047,"Christian County, Kentucky",72069,"72,069",4.857754522059442,0.7600869025450031
21049,"Clark County, Kentucky",37192,"37,192",4.570461210112099,0.6033519553072626
21051,"Clay County, Kentucky",19921,"19,921",4.299332935762522,0.4158907510862818
21053,"Clinton County, Kentucky",9202,"9,202",3.9639294220265584,0.20918684047175667
21055,"Crittenden County, Kentucky",8979,"8,979",3.9532763366673045,0.20515207945375544
21057,"Cumberland County, Kentucky",5948,"5,948",3.774443968924965,0.12693978895096214
21059,"Daviess County, Kentucky",103648,"103,648",5.015565116400194,0.813469894475481
21061,"Edmonson County, Kentucky",12355,"12,355",4.091877899629413,0.27591558038485414
21063,"Elliott County, Kentucky",7307,"7,307",3.8637985386805003,0.15766604593420236
21065,"Estill County, Kentucky",14035,"14,035",4.147243359543369,0.31036623215394166
21067,"Fayette County, Kentucky",323725,"323,725",5.510177581092637,0.9298572315332092
21069,"Fleming County, Kentucky",15323,"15,323",4.1853721433110405,0.33550589695841093
21071,"Floyd County, Kentucky",35224,"35,224",4.546851001781394,0.585350713842334
21073,"Franklin County, Kentucky",51842,"51,842",4.714690124917861,0.6939788950962136
21075,"Fulton County, Kentucky",6409,"6,409",3.8068580295188172,0.13749224084419615
21077,"Gallatin County, Kentucky",8769,"8,769",3.9429995933660407,0.19925512104283055
21079,"Garrard County, Kentucky",17568,"17,568",4.24474704283614,0.3780260707635009
21081,"Grant County, Kentucky",25418,"25,418",4.405158461126545,0.4903786468032278
21083,"Graves County, Kentucky",36630,"36,630",4.5638487747539225,0.5962135319677219
21085,"Grayson County, Kentucky",26707,"26,707",4.426641367561445,0.5071384233395406
21087,"Green County, Kentucky",11369,"11,369",4.055760464687735,0.2569832402234637
21089,"Greenup County, Kentucky",35501,"35,501",4.550252819660655,0.5881440099317194
21091,"Hancock County, Kentucky",9034,"9,034",3.9559281568969507,0.2063935443823712
21093,"Hardin County, Kentucky",111942,"111,942",5.048996941537902,0.8255741775294848
21095,"Harlan County, Kentucky",25772,"25,772",4.411164973755188,0.4962756052141527
21097,"Harrison County, Kentucky",19140,"19,140",4.2819646232599,0.40099317194289263
21099,"Hart County, Kentucky",19603,"19,603",4.292344693840592,0.4090626939788951
21101,"Henderson County, Kentucky",44280,"44,280",4.646217420011067,0.654562383612663
21103,"Henry County, Kentucky",15856,"15,856",4.200221026191876,0.3463687150837989
21105,"Hickman County, Kentucky",4439,"4,439",3.6473829701146196,0.08876474239602732
21107,"Hopkins County, Kentucky",45119,"45,119",4.654369090975286,0.6585971446306642
21109,"Jackson County, Kentucky",13086,"13,086",4.116840102412664,0.292675356921167
21111,"Jefferson County, Kentucky",783022,"783,022",5.89377451892433,0.9742396027312229
21113,"Jessamine County, Kentucky",54588,"54,588",4.7371051386646394,0.7042209807572936
21115,"Johnson County, Kentucky",22334,"22,334",4.348985956807858,0.4543761638733706
21117,"Kenton County, Kentucky",171288,"171,288",5.233729473924692,0.8758535071384234
21119,"Knott County, Kentucky",13830,"13,830",4.140853581322722,0.3057107386716325
21121,"Knox County, Kentucky",29865,"29,865",4.475177060761012,0.5408131595282434
21123,"Larue County, Kentucky",15107,"15,107",4.179206976155488,0.33116076970825575
21125,"Laurel County, Kentucky",62983,"62,983",4.799230238433963,0.7315332091868405
21127,"Lawrence County, Kentucky",16077,"16,077",4.2062320243263,0.3504034761018001
21129,"Lee County, Kentucky",7339,"7,339",3.8656960599160706,0.15859714463066418
21131,"Leslie County, Kentucky",10079,"10,079",4.003460532109506,0.23184357541899442
21133,"Letcher County, Kentucky",20808,"20,808",4.3182512102012,0.4314090626939789
21135,"Lewis County, Kentucky",12965,"12,965",4.112806017266885,0.2911235257603973
21137,"Lincoln County, Kentucky",24504,"24,504",4.389254706848648,0.4782743637492241
21139,"Livingston County, Kentucky",8903,"8,903",3.949585151326652,0.20360024829298573
21141,"Logan County, Kentucky",27986,"27,986",4.44695634779546,0.5220360024829298
21143,"Lyon County, Kentucky",8900,"8,900",3.9494388010365045,0.2032898820608318
21145,"McCracken County, Kentucky",67564,"67,564",4.829721781101162,0.7489137181874612
21147,"McCreary County, Kentucky",16867,"16,867",4.227063592342826,0.3653010552451893
21149,"McLean County, Kentucky",9114,"9,114",3.959756672990995,0.20701427684667909
21151,"Madison County, Kentucky",95769,"95,769",4.981229487420001,0.8001241464928616
21153,"Magoffin County, Kentucky",11348,"11,348",4.0549575960124065,0.2566728739913097
21155,"Marion County, Kentucky",19749,"19,749",4.295567099962479,0.4099937926753569
21157,"Marshall County, Kentucky",31743,"31,743",4.501661650474085,0.5574177529484792
21159,"Martin County, Kentucky",11027,"11,027",4.042496757433736,0.2510862818125388
21161,"Mason County, Kentucky",16956,"16,956",4.229349020167703,0.3674736188702669
21163,"Meade County, Kentucky",30158,"30,158",4.479416937274596,0.5418994413407822
21165,"Menifee County, Kentucky",6230,"6,230",3.7945577512547617,0.13314711359404097
21167,"Mercer County, Kentucky",23028,"23,028",4.3622750797831165,0.46306641837368095
21169,"Metcalfe County, Kentucky",10425,"10,425",4.018117720591,0.23805090006207325
21171,"Monroe County, Kentucky",11269,"11,269",4.051923916046107,0.25450031036623216
21173,"Montgomery County, Kentucky",28395,"28,395",4.453257167502123,0.5251396648044693
21175,"Morgan County, Kentucky",14053,"14,053",4.1477999492012,0.3116076970825574
21177,"Muhlenberg County, Kentucky",30591,"30,591",4.485607870596006,0.5468653010552452
21179,"Nelson County, Kentucky",47606,"47,606",4.677670814860437,0.6744258224705152
21181,"Nicholas County, Kentucky",7708,"7,708",3.8869980456710995,0.17101179391682184
21183,"Ohio County, Kentucky",23735,"23,735",4.375407533308786,0.4720670391061452
21185,"Oldham County, Kentucky",69257,"69,257",4.840469946042419,0.7545003103662321
21187,"Owen County, Kentucky",11330,"11,330",4.054268239547188,0.2563625077591558
21189,"Owsley County, Kentucky",3971,"3,971",3.5990092398233435,0.079764121663563
21191,"Pendleton County, Kentucky",14723,"14,723",4.168025808774629,0.3249534450651769
21193,"Perry County, Kentucky",27499,"27,499",4.439332693830263,0.5148975791433892
21195,"Pike County, Kentucky",56727,"56,727",4.753797472366481,0.7110490378646803
21197,"Powell County, Kentucky",13038,"13,038",4.115244285327255,0.2917442582247052
21199,"Pulaski County, Kentucky",65897,"65,897",4.8188722339848375,0.7420856610800745
21201,"Robertson County, Kentucky",2283,"2,283",3.3586960995738107,0.03879577901924271
21203,"Rockcastle County, Kentucky",16163,"16,163",4.20854884177061,0.35133457479826197
21205,"Rowan County, Kentucky",24578,"24,578",4.3905642095790585,0.4798261949099938
21207,"Russell County, Kentucky",18221,"18,221",4.260596042301909,0.3857852265673495
21209,"Scott County, Kentucky",59536,"59,536",4.774786947269548,0.7206703910614525
21211,"Shelby County, Kentucky",49096,"49,096",4.691054956007891,0.6824953445065177
21213,"Simpson County, Kentucky",19972,"19,972",4.300443302006029,0.4168218497827436
21215,"Spencer County, Kentucky",20193,"20,193",4.305222351923695,0.4208566108007449
21217,"Taylor County, Kentucky",26397,"26,397",4.421571024526401,0.5031036623215395
21219,"Todd County, Kentucky",12469,"12,469",4.095866453478543,0.2802607076350093
21221,"Trigg County, Kentucky",14315,"14,315",4.155821689717967,0.31781502172563625
21223,"Trimble County, Kentucky",8550,"8,550",3.9320169064342014,0.1908752327746741
21225,"Union County, Kentucky",13260,"13,260",4.122576275057186,0.2954686530105525
21227,"Warren County, Kentucky",140918,"140,918",5.148969552646993,0.8525760397268777
21229,"Washington County, Kentucky",12140,"12,140",4.0842544591112295,0.27281191806331473
21231,"Wayne County, Kentucky",19602,"19,602",4.292322539914916,0.40875232774674114
21233,"Webster County, Kentucky",12842,"12,842",4.108666482553972,0.2889509621353197
21235,"Whitley County, Kentucky",36920,"36,920",4.56727345531705,0.6008690254500311
21237,"Wolfe County, Kentucky",6443,"6,443",3.8091555317471806,0.13811297330850403
21239,"Woodford County, Kentucky",27279,"27,279",4.435844365984441,0.5136561142147734
22001,"Acadia Parish, Louisiana",56955,"56,955",4.755539481349887,0.7119801365611421
22003,"Allen Parish, Louisiana",22477,"22,477",4.351757666879034,0.45716945996275604
22005,"Ascension Parish, Louisiana",130314,"130,314",5.114994408362553,0.8445065176908753
22007,"Assumption Parish, Louisiana",20484,"20,484",4.311435968289161,0.4245810055865922
22009,"Avoyelles Parish, Louisiana",38905,"38,905",4.59001658245561,0.6185599006828058
22011,"Beauregard Parish, Louisiana",36676,"36,676",4.564393805276909,0.5971446306641838
22013,"Bienville Parish, Louisiana",12638,"12,638",4.10171271384651,0.2846058348851645
22015,"Bossier Parish, Louisiana",129789,"129,789",5.113241232432599,0.8432650527622595
22017,"Caddo Parish, Louisiana",230004,"230,004",5.361737277099362,0.904252017380509
22019,"Calcasieu Parish, Louisiana",207088,"207,088",5.3161570309737245,0.8950962135319678
22021,"Caldwell Parish, Louisiana",9500,"9,500",3.9777693180915743,0.21601489757914338
22023,"Cameron Parish, Louisiana",5015,"5,015",3.70035752782266,0.10040347610180013
22025,"Catahoula Parish, Louisiana",8583,"8,583",3.933689708957895,0.19273743016759776
22027,"Claiborne Parish, Louisiana",13833,"13,833",4.140947771342662,0.3060211049037865
22029,"Concordia Parish, Louisiana",18174,"18,174",4.259474419531076,0.3851644941030416
22031,"De Soto Parish, Louisiana",27026,"27,026",4.431797841638306,0.5108628181253879
